id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28777761,Barton Springs Loft,217055652,Erin,,78704,30.26239,-97.77499,Entire home/apt,135,3,11,2019-11-04,1.11,2,127
28779533,Artsy Eclectic Private Room,6885933,Mary,,78741,30.22146,-97.69306,Private room,140,2,0,,,1,0
28784329,"Gentrified 2/1, Fantastic Access to Best of Austin",65584816,Gabriel,,78752,30.32837,-97.70275,Entire home/apt,79,3,39,2019-11-11,2.91,1,71
28785410,"Bright, modern back house. Walk downtown.",4868857,Jillian,,78702,30.25927,-97.73494,Entire home/apt,600,2,1,2019-03-12,0.12,3,12
28788376,Spacious Modern Home Just East of Downtown,217142505,Mona,,78702,30.2636,-97.70969,Entire home/apt,625,2,67,2019-11-10,5.00,1,60
28796943,Luxury Private Room (1) in Austin's McKinney Falls,5834228,Leo,,78744,30.15779,-97.7304,Private room,20,1,139,2019-11-11,10.22,7,12
28800449,Cute and Convenient Central East Side Studio!!,77577048,Christina,,78702,30.26214,-97.72511,Entire home/apt,80,1,11,2019-03-13,0.80,1,0
28805352,Hyde Park Condo,90495908,Michelle,,78751,30.30587,-97.72615,Entire home/apt,200,1,32,2019-08-11,2.39,1,0
28805600,"Quite Garden Oasis, Minutes from Downtown",3551514,Kelli,,78721,30.28201,-97.69381,Entire home/apt,149,2,5,2018-11-11,0.37,1,0
28809197,Walk to ACL and Barton Springs Pool!,115731913,Amanda,,78704,30.25966,-97.77342,Entire home/apt,250,2,8,2019-10-13,0.61,1,0
28809503,University District flat + Pool + Gym,177489660,Vector Travel,,78705,30.28364,-97.74085,Entire home/apt,95,1,52,2019-11-03,3.94,8,4
28812040,"Cool, modern 2-bed house sleeps 4 in East Austin.",15898811,Gavin,,78721,30.2766,-97.67776,Entire home/apt,179,2,27,2019-11-10,2.05,1,19
28814716,Sweet room on the East Side,1352231,Raquel,,78702,30.27631,-97.714,Private room,80,2,19,2019-11-10,1.44,2,365
28816792,Close 2 Dwntwn Plush King & Queen Beds Hot BRKFST!,118771276,Nathan,,78723,30.31038,-97.70506,Entire home/apt,73,1,24,2019-03-31,1.81,17,0
28817504,The Lucky Duck Guesthouse,217336909,Kindra,,78703,30.28003,-97.76055,Entire home/apt,215,2,2,2018-12-10,0.16,1,0
28830910,Natural Light - Private In-Suite Bath & Deck,29133709,Stephanie,,78702,30.27631,-97.70789,Private room,250,1,52,2019-10-26,3.87,1,0
28831630,"Huge Comfy House, Great Location,  12 min. to DT!",90983648,James,,78723,30.29952,-97.67595,Entire home/apt,197,2,26,2019-11-11,1.95,1,353
28833467,"Austin Loft -Incredible Location, View & Amenities",6748855,Taze,,78704,30.25624,-97.76191,Entire home/apt,250,2,1,2019-03-08,0.12,1,177
28836280,Clarksville Compound Garage Apartment,23961001,Blossom,,78703,30.27798,-97.76239,Entire home/apt,87,1,43,2019-11-09,3.21,1,81
28837617,Patience Palace,209302011,Andrea,,78724,30.27195,-97.63295,Entire home/apt,175,30,0,,,1,180
28838357,New Orleans Studio close to SXSW,217462320,Adam,,78705,30.29348,-97.72362,Private room,100,1,7,2019-04-13,0.52,1,0
28838521,"Perfect for Work or Play! Just Mins from Downtown Austin! Modern, Newly Furnished Condo, Wifi, W/D",177821967,ITrip Vacations,,78704,30.24963,-97.74496,Entire home/apt,158,2,1,2019-05-08,0.16,29,119
28838977,Large 1 bedroom apt - Perfect for ACL,7556778,Neighbor,,78704,30.23249,-97.78884,Entire home/apt,145,3,3,2019-03-11,0.22,1,0
28840152,Spacious comfy master bedroom in East Austin house,22955314,Janelle,,78702,30.2644,-97.71807,Private room,65,1,11,2019-03-13,0.83,1,152
28842279,House w/ pool near South Congress and Rainey,217493667,Isabel,,78741,30.23925,-97.73456,Entire home/apt,200,3,6,2019-04-28,0.46,1,0
28844396,Central East Austin Bungalow for Families/ Groups,4655291,Marisa,,78702,30.27951,-97.705,Entire home/apt,215,2,20,2019-10-27,2.41,1,123
28844751,East Austin Luxury Apartment!,159117757,David,,78702,30.26049,-97.72555,Entire home/apt,180,2,4,2018-11-18,0.30,1,0
28853517,Disco Deb House,215438428,Megan,,78722,30.29017,-97.72217,Entire home/apt,200,1,26,2019-10-15,1.96,3,0
28854237,Private Guest House,215438428,Megan,,78722,30.29023,-97.72036,Entire home/apt,100,1,52,2019-10-15,3.88,3,0
28856423,Austin Westlake Condo,39649426,Janet,,78746,30.3045,-97.79601,Entire home/apt,425,2,0,,,1,0
28868762,Urban Retreat for Writers & Romantics,5110376,Jane,,78704,30.25716,-97.77455,Entire home/apt,75,2,73,2019-11-05,5.53,1,111
28869490,"Cute Studio w/Patio & Pool, Centrally Located",16310622,Briana,,78704,30.23607,-97.78925,Entire home/apt,66,2,17,2019-10-07,1.26,1,0
28870119,Cozy Clarksville Home,29459533,Chantel & Giuseppe,,78703,30.28077,-97.75434,Entire home/apt,250,2,2,2019-08-16,0.15,1,0
28883976,Worldmark / Wyndham Austin Studio,109904033,Colleen,,78701,30.27095,-97.74824,Entire home/apt,189,3,3,2019-04-07,0.23,4,71
28884334,Deer Run Bed and Breakfast (guest house),26378062,Beverly,,78737,30.21258,-97.98703,Private room,325,2,0,,,3,195
28885108,Dog Friendly Lake Travis Beach House,39024537,John And Kristin,,78734,30.41622,-97.94131,Entire home/apt,249,2,31,2019-10-27,2.45,1,135
28887970,Central Austin Studio,216231652,Jennifer,,78751,30.32078,-97.7271,Entire home/apt,119,3,29,2019-10-22,2.20,1,76
28890823,Bright Private Suite in Super Walkable SOCO Neighborhood,144169262,Jodi,,78704,30.24626,-97.75157,Private room,175,1,49,2019-11-06,3.65,1,58
28893637,"Conveniently located, stylish house-Bouldin Creek",44042857,Hope,,78704,30.25233,-97.75528,Entire home/apt,150,3,33,2019-10-27,2.55,4,163
28894832,AirBNB  Remodeled Awesome Town Home,195270844,Vince,,78750,30.43612,-97.77965,Entire home/apt,90,2,18,2019-11-03,1.34,3,342
28897655,Comfy Space in Convenient location with amenities,6889141,Nessi,,78704,30.23943,-97.74048,Entire home/apt,89,2,98,2019-10-23,7.19,4,72
28897994,New Chic and Stylish Downtown Condo w/ Parking,14520870,Helen,,78702,30.261,-97.72311,Entire home/apt,145,1,35,2019-11-10,2.70,2,223
28898451,New Modern and Stylish Downtown Condo w/Parking,14520870,Helen,,78702,30.2613,-97.72437,Entire home/apt,149,1,21,2019-11-05,1.59,2,231
28906675,Crash on my Couch. 8min from Dwntwn. Coffee & WiFi,118771276,Nathan,,78723,30.31058,-97.70558,Shared room,18,1,22,2019-01-29,1.65,17,41
28908735,Cozy & accommodating space!,160113451,Andrew,,78747,30.14386,-97.76429,Private room,69,30,8,2019-08-31,0.61,2,61
28909212,Swede Hill Guest House in Historic East Downtown,2655027,Lisa,,78702,30.27403,-97.7295,Entire home/apt,101,2,69,2019-11-05,5.29,2,188
28912434,Hopper Hideaway,171166470,Mark,,78703,30.27622,-97.75301,Entire home/apt,696,2,1,2019-11-04,1,2,351
28912786,Charming Duplex Near Downtown- Bike to ACL!,102627269,Nicolette,,78741,30.23997,-97.73375,Entire home/apt,125,1,3,2018-10-21,0.22,1,0
28913397,Eclectic apartment near the DOMAIN,71563338,Bobbi,,78759,30.41038,-97.71665,Entire home/apt,55,30,31,2019-05-19,2.30,1,11
28913923,Private condo on he edge of Downtown Austin,217948402,Eric,,78703,30.27446,-97.76058,Entire home/apt,148,2,13,2019-11-04,0.97,1,68
28914565,Beautiful Modern Farmhouse two miles from Downtown,217954956,Alexis,,78704,30.23384,-97.77032,Entire home/apt,2500,2,0,,,1,41
28916603,Astrid's Place,216471792,Astrid,,78744,30.1923,-97.70072,Private room,60,3,20,2019-10-09,1.54,1,86
28928550,Oakmont Luxury Living,120111086,Megan,,78731,30.31144,-97.75251,Entire home/apt,300,1,33,2019-04-11,2.46,1,0
28929319,South Austin Home With a Modern Nostalgic Vibe,81663465,Victoria,,78745,30.22144,-97.78502,Entire home/apt,350,2,2,2018-11-18,0.16,1,0
28931434,Upscale Retreat in the Austin Arboretum,53821242,Joseph,,78759,30.39718,-97.76077,Entire home/apt,259,2,16,2019-11-03,1.23,1,66
28932789,Cozy room in East Austin,138985713,Greg,,78702,30.26274,-97.71275,Private room,68,1,25,2019-11-04,1.86,1,159
28934826,Carson Creek Glamping #2,9316080,Joan,,78725,30.22695,-97.65813,Entire home/apt,100,1,18,2019-10-26,1.34,5,90
28937455,Private Bedroom 10 Minutes to Downtown,169771899,Gerin,,78741,30.23562,-97.7124,Private room,32,1,1,2018-10-07,0.07,1,0
28940002,"70's/ Mid Cntry Mdern House w/my Sweet Dog, Billie",218145828,Michael,,78745,30.20134,-97.79022,Private room,100,2,31,2019-11-10,2.31,1,90
28941156,Lake Life,218156093,Daphne,,78734,30.36068,-97.96951,Entire home/apt,150,1,24,2019-11-03,1.77,1,294
28942131,Cozy place 3 miles away from downtown!,52726492,David,,78741,30.22948,-97.72229,Private room,85,2,6,2019-09-15,0.45,1,0
28943668,"SW Austin, TX / Oak Hill house with amazing yard",128630828,Eric,,78736,30.23757,-97.88751,Entire home/apt,160,2,18,2019-10-28,1.42,1,7
28951944,East 6 Street Apartment,48363953,Roxy,,78702,30.26024,-97.72047,Private room,80,1,13,2019-10-28,0.97,1,10
28952534,Southeast Austin Private Room,79054587,Estefani,,78747,30.1412,-97.76545,Private room,40,2,20,2019-11-10,1.48,1,90
28955863,Quaint Home with Pool,25502778,Alexandra,,78748,30.149,-97.83901,Entire home/apt,80,2,35,2019-11-04,2.65,1,118
28959494,Bright Spacious Apartment in Central Austin,142910424,Wendi,,78705,30.28546,-97.74894,Entire home/apt,75,3,2,2018-11-12,0.15,1,0
28960227,“My home is your home”entire house,218290982,Lupita,,78741,30.23066,-97.70204,Entire home/apt,142,3,9,2019-10-14,0.67,1,75
28961538,"Stargazer Delight Guesthouse, close to Lake Travis",8761679,Collette,,78734,30.37493,-97.91818,Entire home/apt,75,2,23,2019-11-06,2.07,1,354
28961623,Family Friendly Austin Apartment,38043760,Latoya,,78741,30.23408,-97.71505,Entire home/apt,80,2,31,2019-11-10,2.31,1,40
28961871,Hill Country Hideaway Between Dripping and Austin,81007545,Ken,,78737,30.17797,-97.93624,Entire home/apt,99,1,0,,,1,0
28983163,Airbnb South Austin.,218454521,Juan,,78744,30.18053,-97.77054,Private room,130,1,2,2018-10-21,0.15,1,0
28983661,Queen Bedroom with Shared Bath,210622135,Bret,,78704,30.25086,-97.73978,Private room,40,1,22,2019-09-15,1.80,9,0
28984297,"Quiet, Comfortable Great for ACL and Formula 1.",126953841,Daniel,,78727,30.41237,-97.68082,Entire home/apt,139,2,5,2019-11-04,0.38,1,90
28984723,"3 bed 2.5 bath townhome,  light train!",218466606,Carlos,,78717,30.48189,-97.7907,Entire home/apt,185,4,20,2019-09-23,1.49,1,68
28985284,*Bright BOHO Cottage *Centrally Located *ATX Vibes,3605872,Megan,,78722,30.3008,-97.71069,Entire home/apt,100,2,46,2019-11-03,3.50,1,22
28986892,SoCo Bungalow,45114421,Kyena,,78704,30.22893,-97.76327,Entire home/apt,70,2,4,2019-06-06,0.62,1,0
28986933,Cozy East Austin Condo,19314694,Tony,,78702,30.26164,-97.72066,Entire home/apt,225,2,8,2019-11-05,0.60,1,76
28987818,Cozy stay in the hill country.,70367757,Mandy,,78738,30.3029,-97.93285,Private room,57,1,36,2019-11-12,2.73,1,170
28988167,★ Glam | ❤️ of Downtown | Min To Rainey | Sleep 15,169758891,Valerie,,78702,30.27642,-97.70338,Entire home/apt,171,1,44,2019-11-03,3.33,10,365
28989413,Charming Eastside Cottage Near Downtown!,22071058,Ally,,78741,30.23737,-97.7315,Shared room,100,1,1,2018-10-14,0.08,3,0
28991123,Private room in east Austin,26601485,Erica,,78724,30.27959,-97.63093,Private room,50,1,13,2019-06-03,1.04,2,0
28992885,Cozy Eastside Room w/ Private Bath,2911278,Ashley,,78702,30.27934,-97.71142,Private room,40,1,43,2019-11-04,3.20,2,60
29002611,new modern apt central to downtown and domain!,102521520,Laci,,78757,30.34074,-97.71764,Entire home/apt,270,1,10,2019-05-05,0.77,1,0
29006190,Austin City Limits Condo with a view,218619988,Kayla,,78704,30.24526,-97.77755,Entire home/apt,500,2,0,,,1,365
29007136,2200 Willow Creek,218501246,Samantha,,78741,30.23171,-97.73037,Entire home/apt,150,3,0,,,1,365
29008757,ONE BEDROOM CONDO. ONE MILE FROM DOWNTOWN AUSTIN.,155398381,Edgar,,78702,30.27422,-97.71785,Entire home/apt,230,2,1,2019-11-04,1,1,364
29009183,South Austin,45828802,Malavita,,78745,30.21208,-97.76766,Private room,70,1,6,2019-11-09,1.94,1,161
29010337,Home away from home,218188038,Marcus,,78745,30.19956,-97.77355,Entire home/apt,200,1,3,2019-03-10,0.23,1,0
29011309,Contemporary Modern Condo in Central Austin,131622662,Taylor,,78751,30.31829,-97.7113,Entire home/apt,100,2,3,2019-04-14,0.24,1,0
29011427,"Relaxing Private Room
*Garage Bar Conversion*",157978300,Evan And Brie,,78749,30.20948,-97.85004,Private room,50,2,38,2019-11-08,2.88,1,50
29011641,★Dtown Mansion- Heated Pool-Spa-15 Beds-Sleep 30 ❤️,169758891,Valerie,,78731,30.32895,-97.76978,Entire home/apt,1595,1,12,2019-10-29,1.10,10,365
29014277,Luxury guest room,36671453,Eric,,78723,30.29947,-97.70191,Private room,65,2,11,2019-11-05,0.82,3,13
29014752,"West Campus Apartment - downtown, SXSW, ACL, 6th",182181424,Muhammad,,78705,30.28901,-97.74601,Private room,120,1,8,2019-05-19,0.61,1,0
29014823,Travis Heights Summer Sublet,1443068,Daniel,,78704,30.24707,-97.74443,Entire home/apt,199,2,6,2019-05-27,0.81,1,90
29015105,10 Min from Downtown - Modern Chic House,6256882,Cait & Joey,,78752,30.32818,-97.69812,Entire home/apt,99,2,11,2019-11-10,0.81,1,62
29015131,Do You Travel Off The Beaten Path? This Is The Place For You! Great For Large Groups/Family Reunions,177821967,ITrip Vacations,,78734,30.42017,-97.92849,Entire home/apt,633,2,3,2019-06-07,0.39,29,354
29016185,The Beverlyy,175743638,Josh,,78702,30.2756,-97.70316,Entire home/apt,400,1,0,,,3,0
29017102,"Cozy, Clean and Spacious One Bedroom Apartment",37355632,Vanadia,,78704,30.24427,-97.77306,Entire home/apt,100,1,1,2018-10-05,0.07,1,0
29027411,Comfy Clean Bedroom Minutes from Domain,33527398,Gus,,78759,30.42575,-97.76345,Private room,60,1,2,2018-10-21,0.15,1,0
29027747,Private room 2 twin beds with shared bath,210622135,Bret,,78704,30.25007,-97.73847,Private room,39,1,12,2019-09-16,0.91,9,0
29027780,Private King bedroom with shared bath,210622135,Bret,,78704,30.24931,-97.73789,Private room,49,1,50,2019-10-21,3.71,9,0
29027783,Private King bedroom with shared bathroom,210622135,Bret,,78704,30.24956,-97.73881,Private room,40,1,31,2019-10-29,2.31,9,0
29028608,Chic condo near downtown Austin!,45732407,Wayne,,78751,30.31788,-97.71143,Entire home/apt,225,1,33,2019-11-10,2.59,1,99
29029089,"2 x Cozy Condos w/ Pool, 4bed/4 bath, Min to DT",408793,Jason,,78741,30.23499,-97.73319,Entire home/apt,218,1,13,2019-11-10,1.76,6,113
29031975,Charming home close to SOCO and downtown Austin,42312753,Miranda,,78745,30.21331,-97.8058,Private room,55,2,24,2019-11-04,1.81,3,347
29032391,Harmon House,133743274,Tiffany,,78751,30.31328,-97.7089,Entire home/apt,150,2,25,2019-11-04,3.06,1,80
29035261,3 bedroom 2.5 bath on the Greenbelt,218812972,Ashley,,78745,30.20281,-97.82442,Entire home/apt,300,2,2,2019-11-03,0.15,1,5
29035524,Great Central Location,7509468,Zach,,78756,30.31536,-97.74422,Private room,150,1,0,,,1,0
29036642,Carson Creek Glamping #3,9316080,Joan,,78742,30.22863,-97.6591,Entire home/apt,100,1,8,2019-10-27,0.89,5,90
29036711,Casa Luna South Congress / Travis Heights,215574871,Carley & Dana,,78704,30.24207,-97.74708,Entire home/apt,170,2,38,2019-11-05,2.88,1,71
29037681,"Peaceful new guest suite near ACL, Barton Springs",94534779,Joy,,78704,30.25901,-97.76784,Entire home/apt,115,2,16,2019-11-02,1.24,3,115
29038782,SO BRO,152907135,Richard,,78749,30.20741,-97.83546,Private room,200,1,0,,,2,179
29040421,"Spacious, Private Quiet Country Oasis in the City!",218861508,Michaux,,78748,30.16188,-97.81945,Private room,27,30,3,2019-02-26,0.23,1,89
29040952,"THE BRIGHT AERIE | Walk to UT, 1 mile to Downtown",10797371,Darlene,,78705,30.28432,-97.74381,Entire home/apt,89,1,58,2019-10-30,4.35,2,98
29051820,"Charming, Clean, Convenient and Comfy!",739362,Barbara,,78745,30.19539,-97.77868,Private room,24,30,4,2019-02-28,0.31,5,27
29054550,Great 1 bed less than a mile from Zilker/downtown,216924980,Brent,,78746,30.26647,-97.78469,Entire home/apt,225,3,2,2018-10-28,0.15,1,0
29054767,Greenbelt Apt. Min from Downtown & Zilker Park,60269188,Ian,,78746,30.25853,-97.7858,Entire home/apt,189,1,16,2019-11-03,1.21,1,81
29056812,Welcome to the Fairy House! Brand new & magical!,188878,Logan,,78757,30.34582,-97.72445,Entire home/apt,229,2,0,,,1,0
29057013,Modern Digs ATX,89386541,Tammy,,78704,30.23006,-97.77213,Private room,225,1,1,2018-10-21,0.08,1,0
29058712,BARE BONE PRICE E DT AUSTX-WALKING AREA-QUEEN BD R,563370,Robert,,78702,30.27791,-97.71857,Private room,102,1,62,2019-11-08,4.60,3,32
29059483,"Retro Gem w/ Backyard Retreat ⋙ Quirky, Fun Area",39372343,Victoria,,78757,30.35089,-97.71882,Entire home/apt,110,2,21,2019-10-07,2.99,1,105
29059635,Eastside Large House - 1 mile to Downtown Austin,66649562,Tonia,,78702,30.26342,-97.71809,Entire home/apt,275,2,9,2019-11-03,1.09,1,177
29060078,Quaint One Bedroom at Muse,4962900,Stay Alfred,,78704,30.2528,-97.74677,Entire home/apt,999,2,5,2019-06-23,0.62,84,254
29060156,Stunning One Bedroom at Muse,4962900,Stay Alfred,,78704,30.25448,-97.74661,Entire home/apt,999,2,2,2019-09-08,0.29,84,306
29062282,Home in South Austin,85983439,Alan,,78747,30.14652,-97.77117,Entire home/apt,180,2,1,2019-01-15,0.10,1,0
29062733,Mi casa es su casa,127421512,Houstin,,78741,30.23094,-97.72725,Private room,85,1,0,,,1,0
29065625,Clean 1st floor studio downtown,152480024,Díana,,78704,30.23523,-97.7907,Entire home/apt,150,1,23,2019-07-07,1.74,1,0
29077971,Cozy One Bedroom Apartment Close to Downtown,107035218,Roshaun,,78741,30.23888,-97.73172,Entire home/apt,200,2,12,2019-10-20,0.91,1,12
29078104,Burgdale in Railyard Across Street Convention Ctr.,219121450,Raul,,78701,30.26482,-97.74104,Entire home/apt,200,1,61,2019-10-28,4.68,1,0
29079904,Bare Bones 4 Bare Bones $-E Dwntown Walking Area M,563370,Robert,,78702,30.27963,-97.71676,Private room,41,1,69,2019-11-12,5.40,3,40
29096350,Cozy private room near UT,96262109,James,,78701,30.28294,-97.7473,Private room,28,10,2,2019-05-19,0.18,2,0
29096662,Texas Hill Country Master Bedroom w/ Pool,219285977,Christopher,,78737,30.22168,-97.96987,Private room,79,1,4,2019-09-22,0.34,1,351
29097379,Private room queen bed shared bath,210622135,Bret,,78704,30.24953,-97.73826,Private room,40,1,41,2019-10-23,3.29,9,0
29097715,Twin Beds w/ Shared Bath. Close to Downtown!,210622135,Bret,,78704,30.25007,-97.73929,Private room,30,1,22,2019-10-07,1.67,9,0
29098002,Condo Comfort Meets East-Side Vibes in Eco-Friendly Building,3883610,Lyz,,78702,30.26142,-97.72489,Entire home/apt,120,2,65,2019-11-11,4.99,1,233
29104858,Delightful Blue House walking distance to SOCO,59819455,Olivia,,78704,30.24927,-97.74527,Entire home/apt,150,2,40,2019-11-11,3.20,4,83
29106910,Cozy apartment near everything,41711314,Sal,,78704,30.23634,-97.78483,Entire home/apt,85,1,3,2018-10-26,0.23,1,0
29110831,Modern East Side Bungalow,1121114,Christina,,78702,30.27982,-97.71998,Entire home/apt,399,2,5,2019-10-27,0.60,2,0
29122478,Modern Bungalow with Cozy Yard near South Congress,6492477,Amanda,,78704,30.24614,-97.74229,Entire home/apt,200,2,49,2019-11-10,3.78,2,95
29122698,North Austin apartment (Domain area),201172351,Jasmine,,78758,30.39952,-97.70629,Entire home/apt,99,7,1,2018-10-08,0.07,1,0
29125614,Stunning One Bedroom at MUSE,114353388,Stay Alfred,,78704,30.25332,-97.74755,Entire home/apt,1112,1,2,2019-10-12,0.20,82,306
29125615,Quaint One Bedroom at MUSE,114353388,Stay Alfred,,78704,30.25466,-97.74696,Entire home/apt,1112,1,1,2019-10-21,1,82,254
29128818,Spacious Hemphill 1 bedroom,219508803,McGuire,,78705,30.29698,-97.73895,Entire home/apt,65,2,16,2019-05-27,1.23,1,62
29129643,Lovely Lorrain—Old West Austin Apartment in 1961 Triplex,30507600,Jackie,,78703,30.28013,-97.75511,Entire home/apt,150,1,11,2019-10-06,0.85,1,44
29131616,the where with all    (sleeps 8-12 guests),182120748,Brittany,,78756,30.33075,-97.73781,Entire home/apt,800,2,0,,,1,179
29135145,3 BR West 6th Street Hideaway,3548836,Eve,,78703,30.27311,-97.75775,Entire home/apt,134,2,43,2019-10-18,3.32,1,12
29151175,Central Cozy Apartment on Lady Bird Lake,7025353,Adam At Urvana Rentals,,78704,30.25504,-97.74665,Entire home/apt,160,1,113,2019-10-28,8.48,3,307
29152750,Beautiful condo downtown,219673466,Marion,,78703,30.26881,-97.75336,Entire home/apt,499,2,0,,,1,89
29155765,Clarksville/Downtown Bedroom,45676991,Aja,,78703,30.28104,-97.75865,Private room,125,1,0,,,2,0
29155994,"Private, Cozy, Not-So-Tiny East Side Home",906099,Andi,,78721,30.27588,-97.68681,Entire home/apt,250,2,0,,,2,144
29158954,Suite near downtown/airport,58047846,Shilpa,,78741,30.22126,-97.69832,Private room,175,1,0,,,1,57
29159863,"High-capacity Condo, 3 miles from UT & 6th Street",121500207,Ashley,,78705,30.29165,-97.74671,Entire home/apt,179,1,47,2019-11-04,4.16,23,350
29160550,2x1 House - 2 miles from downtown,8112268,Bradley,,78704,30.24249,-97.76719,Entire home/apt,215,2,6,2019-11-04,0.47,1,173
